Datetime,Strain1,Strain2,Strain3,Strain4
2016/11/23,-81.34145225,-81.58439604,-112.7383293,-131.7289605
2016/11/24,-81.77962559,-86.16977778,-120.8843126,-130.3456597
2016/11/25,-92.2045698,-88.94693965,-129.0950673,-137.3507532
2016/11/26,-96.53270936,-92.277286,-136.0607889,-142.5327175
2016/11/27,-100.8670117,-92.58967898,-138.8302246,-145.8909119
2016/11/28,-101.9335025,-93.1130773,-140.6978043,-147.1725289
2016/11/29,-103.4747715,-93.10015848,-141.3564681,-148.891557
2016/11/30,-103.295473,-92.84438515,-141.8037155,-149.2688542
2016/12/1,-103.3858086,-93.26582451,-143.1041787,-147.8024562
2016/12/2,-103.5787541,-93.90672144,-143.3595019,-148.9873226
2016/12/3,-105.0438257,-93.59681049,-144.0249466,-150.0280607
2016/12/4,-104.5036393,-92.55138181,-142.839567,-150.4996744
2016/12/5,-103.6700491,-92.81356173,-141.7564382,-149.632737
2016/12/6,-102.5326547,-92.83104968,-141.6704618,-149.7320422
2016/12/7,-103.5203607,-92.97151725,-144.782924,-149.6695492
2016/12/8,-104.4133254,-93.15063341,-145.8909176,-150.4616269
2016/12/9,-103.6881322,-93.11926938,-145.7425514,-150.5234849
2016/12/10,-102.5699871,-92.69661288,-145.4015651,-149.9942708
2016/12/11,-102.2493291,-92.74255315,-146.4213119,-148.041838
2016/12/12,-101.9638236,-92.89487983,-146.4764177,-147.4482176
2016/12/13,-101.5393896,-93.27432954,-145.2991826,-146.2549731
2016/12/14,-102.2894983,-93.71583213,-144.7876085,-146.6327718
2016/12/15,-101.3739445,-95.335108,-147.2549301,-144.7665546
2016/12/16,-106.5984321,-96.2953223,-150.9949798,-148.1503754
2016/12/17,-107.9674792,-97.70267912,-153.4679868,-150.6169497
2016/12/18,-110.9432916,-98.3907833,-155.350826,-152.5792889
2016/12/19,-111.1681694,-97.91999936,-155.6227421,-153.7428052
2016/12/20,-106.9245773,-97.58292216,-152.6562386,-150.4467999
2016/12/21,-106.1989721,-97.50326695,-149.7196593,-149.6068804
2016/12/22,-106.8314309,-97.84993357,-147.4011849,-147.6990543
2016/12/23,-109.5140203,-98.41849313,-148.9411707,-151.090913
2016/12/24,-111.236621,-98.97735629,-150.3339165,-151.6002151
2016/12/25,-109.1473883,-100.2331309,-151.3822221,-150.7950084
2016/12/26,-107.2641461,-101.5643842,-151.7968615,-148.7364005
2016/12/27,-110.5700365,-102.8218258,-153.0138269,-149.9330844
2016/12/28,-115.1474414,-104.2386205,-156.3780986,-152.401328
2016/12/29,-118.1961755,-105.8709881,-160.2425252,-154.9978931
2016/12/30,-119.0794466,-107.2344624,-162.9360778,-156.6459663
2016/12/31,-120.8951964,-107.8611818,-164.5526858,-157.7768947
2017/1/1,-122.9932845,-108.7157709,-165.6688773,-159.9434681
2017/1/2,-123.2283156,-108.1023742,-165.0463564,-161.4907644
2017/1/3,-121.7520566,-107.0723212,-163.4744214,-161.4946336
2017/1/4,-120.6729354,-106.6399919,-161.6967763,-159.9304735
2017/1/5,-117.3873396,-105.167904,-157.4939721,-158.2568968
2017/1/6,-115.3611452,-106.078421,-154.9507592,-155.4721484
2017/1/7,-116.9937191,-106.6993001,-153.8923053,-155.1780474
2017/1/8,-117.9132342,-108.6174563,-155.3887225,-156.2401466
2017/1/9,-121.7734065,-109.9798083,-158.1921891,-158.6696514
2017/1/10,-124.0737826,-111.379298,-160.8849508,-160.5029754
2017/1/11,-122.9174017,-112.3961272,-162.6639868,-160.7867605
2017/1/12,-124.8408177,-112.9614128,-164.2326577,-161.5501582
2017/1/13,-126.2043721,-114.0127901,-165.2937625,-162.3889837
2017/1/14,-127.181086,-115.1734054,-166.3522036,-163.7588322
2017/1/15,-129.7583502,-116.1808332,-169.1202307,-166.0994642
2017/1/16,-131.2200033,-117.0779972,-172.4472779,-166.6673599
2017/1/17,-132.1637632,-117.5674201,-173.9009797,-169.8725108
2017/1/18,-133.1311966,-117.4657956,-174.432064,-169.7624069
2017/1/19,-130.9724104,-117.6130528,-174.6218527,-168.9519637
2017/1/20,-131.6836139,-117.470786,-174.6927626,-168.3893457
2017/1/21,-132.4944897,-118.0777369,-177.8242354,-168.7630205
2017/1/22,-134.0155888,-119.3407562,-180.0861858,-170.406863
2017/1/23,-136.2119386,-119.7328302,-181.5604011,-173.2440742
2017/1/24,-136.1043561,-119.0749582,-181.9341691,-173.6742555
2017/1/25,-135.0931192,-119.1911861,-182.8795132,-173.7014465
2017/1/26,-134.4296587,-118.2072915,-181.5291891,-172.6953651
2017/1/27,-132.9270938,-116.9952387,-179.6496486,-170.4018309
2017/1/28,-131.7038464,-116.1757594,-177.9720238,-169.9752414
2017/1/29,-130.7978374,-115.0944989,-175.9495696,-168.1955517
2017/1/30,-127.6065823,-115.3564678,-175.6917986,-166.1496698
2017/1/31,-127.5660772,-115.2712621,-177.0012942,-165.075252
2017/2/1,-127.1157865,-116.7514636,-179.647489,-163.5862803
2017/2/2,-128.234892,-117.6475675,-180.2645338,-162.0555052
2017/2/3,-128.7238274,-119.1278436,-180.8899195,-162.6557172
2017/2/4,-131.9574548,-120.1256896,-180.520706,-164.8870229
2017/2/5,-136.1257033,-120.0199883,-179.5070711,-167.0710633
2017/2/6,-135.5492386,-120.2704101,-178.7728294,-167.1901782
2017/2/7,-137.0381728,-120.130584,-177.5757003,-170.604704
2017/2/8,-132.6117905,-120.5577595,-177.1511823,-165.9402629
2017/2/9,-132.996047,-121.3701153,-178.3155398,-165.2311189
2017/2/10,-137.849358,-121.9520077,-180.8433563,-167.8051388
2017/2/11,-140.0788462,-122.9643371,-183.6022987,-171.2187741
2017/2/12,-140.860407,-123.4228728,-185.5951963,-172.9271951
2017/2/13,-141.5919349,-123.4918429,-185.6895287,-174.7533757
2017/2/14,-141.7325789,-122.7665096,-185.6554944,-176.1200873
2017/2/15,-140.1925723,-121.2848127,-184.5979615,-176.9852458
2017/2/16,-136.6569563,-119.2928788,-181.8083204,-174.5862411
2017/2/17,-132.1824587,-116.0609958,-175.5379114,-172.4225555
2017/2/18,-127.9140684,-114.6388546,-172.2752746,-166.367481
2017/2/19,-127.8898212,-113.9940765,-171.6388616,-166.313569
2017/2/20,-127.6995625,-112.5304076,-167.3737486,-167.2364617
2017/2/21,-122.9092179,-111.7603814,-164.4773676,-162.9828354
2017/2/22,-120.5248199,-113.4212774,-166.1121095,-158.4314463
2017/2/23,-124.8442728,-115.450433,-169.4913668,-159.6134857
2017/2/24,-129.24336,-116.7193937,-172.4555628,-163.0643573
2017/2/25,-132.0275896,-117.4073295,-174.6442828,-167.1216324
2017/2/26,-132.8984492,-117.4344945,-174.7077107,-168.7393007
2017/2/27,-132.9602731,-117.0139499,-174.7393725,-169.9142241
2017/2/28,-133.2507958,-116.8307796,-174.9186492,-170.9066363
2017/3/1,-131.6368795,-116.1293031,-174.4331662,-171.2393892
2017/3/2,-130.2251074,-114.9654848,-173.5049348,-170.9517991
2017/3/3,-129.9362568,-115.167112,-175.7632179,-171.2094731
2017/3/4,-129.3315903,-114.7642597,-176.326568,-171.7291691
2017/3/5,-125.8022298,-114.1273847,-173.1179782,-168.2309148
2017/3/6,-126.0624294,-113.7655463,-170.0829601,-166.7332556
2017/3/7,-126.6699463,-114.0421601,-169.2787392,-166.8031742
2017/3/8,-127.2622708,-113.9350545,-169.5332667,-167.7543663
2017/3/9,-127.6721737,-113.8664454,-171.1259632,-170.0758283
2017/3/10,-127.1875173,-113.2697925,-170.7993425,-169.9010046
2017/3/11,-124.5290485,-112.2406391,-167.9208095,-167.6117175
2017/3/12,-122.9905865,-111.3131838,-164.4837126,-166.3368751
2017/3/13,-121.0192889,-111.0634844,-160.0491221,-163.8812755
2017/3/14,-120.0179076,-112.8095569,-160.9629328,-159.9932774
2017/3/15,-128.2838301,-115.4578484,-166.8206857,-166.4551456
2017/3/16,-129.8648879,-116.9815614,-169.3671858,-168.4212695
2017/3/17,-132.5752847,-117.6042711,-170.7301872,-171.7262117
2017/3/18,-131.2943453,-118.3668494,-169.6783191,-171.1995567
2017/3/19,-133.622818,-118.5730277,-168.1151434,-172.7454991
2017/3/20,-132.7911687,-119.5548217,-166.4536073,-172.6032472
2017/3/21,-134.6664409,-120.7862923,-166.8448437,-174.5860354
2017/3/22,-135.3200601,-121.5681923,-168.3661601,-175.3733397
2017/3/23,-136.4707358,-122.8865991,-167.5152176,-175.6088681
2017/3/24,-138.2184959,-124.204084,-167.8860034,-177.065794
2017/3/25,-140.2870758,-125.8607242,-169.1290788,-178.8103792
2017/3/26,-142.6295871,-125.9166625,-169.5433313,-182.0266837
2017/3/27,-142.8535261,-125.2393436,-168.716156,-183.9138937
2017/3/28,-141.3814074,-123.7082618,-167.2258254,-184.5299322
2017/3/29,-137.5109359,-121.278949,-163.2454239,-182.490978
2017/3/30,-133.7025678,-119.0539776,-158.6041347,-180.1536614
2017/3/31,-130.8076339,-118.4947333,-154.4565874,-175.8054185
2017/4/1,-133.0852032,-118.656352,-154.9233357,-176.4718057
2017/4/2,-133.5894233,-118.228517,-155.0360913,-178.8611937
2017/4/3,-133.3812266,-117.848261,-154.5485013,-179.956332
2017/4/4,-131.5256944,-117.0093034,-154.5645453,-179.2140236
2017/4/5,-129.6082177,-115.9982453,-151.2570194,-177.9908836
2017/4/6,-127.7268631,-114.9412708,-145.5467257,-176.9077675
2017/4/7,-126.2453941,-113.6623309,-140.3392905,-174.4445482
2017/4/8,-124.4433189,-112.4268119,-134.4291697,-174.3507101
2017/4/9,-121.7654564,-110.7138891,-128.0980162,-173.0304777
2017/4/10,-119.8554062,-111.6057614,-126.7742562,-167.9052301
2017/4/11,-121.745231,-113.2580565,-130.4505146,-166.8024932
2017/4/12,-127.3913803,-115.2274767,-134.7620413,-171.1891334
2017/4/13,-128.1710811,-115.317184,-134.7503092,-174.7954184
2017/4/14,-127.5408169,-114.3122859,-132.6876684,-176.0574107
2017/4/15,-124.362009,-112.2197802,-129.3240564,-175.5107225
2017/4/16,-119.593073,-109.8815029,-123.8382199,-173.7915425
2017/4/17,-117.226735,-107.8610038,-117.5203965,-171.017247
2017/4/18,-116.4760091,-106.6413142,-115.3253102,-169.1069735
2017/4/19,-114.7629111,-104.9502122,-113.1823982,-167.6454147
2017/4/20,-110.7173248,-102.2173475,-108.2344075,-165.1270152
2017/4/21,-111.4364836,-102.3872704,-109.3457398,-164.5243242
2017/4/22,-112.0613361,-102.9117817,-112.7225885,-163.6014503
2017/4/23,-113.0386469,-102.8775384,-116.3258176,-165.6552328
2017/4/24,-112.6130919,-101.7540123,-118.0876293,-165.7427787
2017/4/25,-109.4991698,-99.92253127,-116.5869071,-163.5803472
2017/4/26,-107.3259236,-98.53747738,-111.7697564,-160.7160435
2017/4/27,-108.5557344,-98.63200994,-112.2041025,-161.0255622
2017/4/28,-110.4198726,-99.31012028,-118.0944896,-163.3268851
2017/4/29,-110.0759944,-98.69408341,-120.0850843,-164.6047862
2017/4/30,-108.6314138,-97.90303516,-121.7020713,-165.1512253
2017/5/1,-105.1222533,-95.65444649,-120.2945739,-162.9796218
2017/5/2,-104.5208541,-94.05171848,-114.8516156,-160.8408909
2017/5/3,-103.751734,-92.93028713,-111.4326985,-160.3654746
2017/5/4,-100.959931,-91.57434685,-107.5224635,-157.6113727
2017/5/5,-102.0225232,-91.70473588,-106.5810797,-158.0043819
2017/5/6,-100.4799341,-90.90348589,-106.056799,-158.4021867
2017/5/7,-101.0663612,-91.17170253,-109.465397,-159.1602662
2017/5/8,-100.4050642,-91.2934193,-107.8580122,-158.3078945
2017/5/9,-100.5054591,-91.25331675,-105.9011345,-157.181378
2017/5/10,-100.0584765,-90.06851353,-103.0100416,-158.335442
2017/5/11,-97.35727306,-88.65565469,-99.87092537,-158.1247604
2017/5/12,-96.41592564,-87.62358168,-95.61341402,-157.4107567
2017/5/13,-96.01985736,-87.29409472,-94.43010541,-157.2118464
2017/5/14,-93.66356003,-86.01051176,-91.61028949,-157.1832514
2017/5/15,-93.532101,-85.1310622,-88.70932123,-157.6380669
2017/5/16,-90.86778685,-84.37449085,-88.24883835,-155.782812
2017/5/17,-91.79756095,-84.76770814,-90.00391189,-155.7780476
2017/5/18,-90.96195491,-84.08505094,-91.21310927,-156.2265929
2017/5/19,-87.4706672,-82.05530916,-89.32369028,-154.1374166
2017/5/20,-85.4410524,-81.09355815,-86.12062331,-154.06234
2017/5/21,-82.2326409,-78.91633368,-81.88899059,-152.1005654
2017/5/22,-80.67892217,-77.50050017,-78.25021766,-150.2734534
2017/5/23,-77.88707599,-75.91011839,-71.87646214,-148.0881681
2017/5/24,-78.95241803,-76.54427269,-73.84791863,-147.0429337
2017/5/25,-81.15796189,-78.11758355,-80.33473947,-148.0629299
2017/5/26,-82.96265006,-79.1220711,-86.9686517,-151.4352545
2017/5/27,-81.5233315,-78.50208514,-87.8986802,-152.2944795
2017/5/28,-78.47934741,-76.75404061,-89.57775739,-151.4197088
2017/5/29,-77.47679377,-75.20185767,-89.51015701,-150.7984301
2017/5/30,-73.85947838,-73.32520977,-91.01977907,-148.6046888
2017/5/31,-71.81278557,-71.51321346,-88.78737295,-146.9922398
2017/6/1,-69.55751993,-69.83598206,-83.01427653,-144.8414593
2017/6/2,-68.00876256,-68.15114745,-78.04067849,-144.707454
2017/6/3,-66.05941554,-67.01010333,-73.85631314,-143.4736666
2017/6/4,-63.21325757,-65.04810251,-70.31193312,-141.0364462
2017/6/5,-64.54566282,-65.55839747,-71.18810936,-142.0749791
2017/6/6,-65.7999568,-67.32019613,-71.96329846,-140.7925775
2017/6/7,-69.55357964,-69.69650386,-78.57189422,-142.3372535
2017/6/8,-70.59353346,-70.5071536,-79.30801154,-145.1300449
2017/6/9,-70.11803095,-69.91030792,-77.70646525,-146.8657301
2017/6/10,-69.12551952,-70.70842189,-73.66497028,-145.7821013
2017/6/11,-69.7398679,-71.13753743,-70.43101517,-145.0216379
2017/6/12,-71.18614515,-72.33679896,-70.06280166,-145.8001665
2017/6/13,-72.87706551,-73.83755715,-68.28280171,-146.7202473
2017/6/14,-74.51590895,-75.13432934,-68.22572459,-147.2451029
2017/6/15,-76.54008742,-76.56761938,-69.29123573,-147.6480892
2017/6/16,-78.24529028,-76.23397999,-69.49417672,-147.9431703
2017/6/17,-77.9306858,-76.62238448,-70.01840665,-149.6690453
2017/6/18,-76.75328331,-77.1243546,-68.88855838,-150.1455411
2017/6/19,-75.72429932,-76.48375547,-68.4400398,-150.3152181
2017/6/20,-73.68960596,-76.25500782,-66.95761651,-149.771043
2017/6/21,-70.00768768,-75.40028221,-64.41971166,-150.2220273
2017/6/22,-67.39318856,-74.24590972,-62.83311224,-147.5157108
2017/6/23,-68.31717389,-74.59031064,-63.0769338,-144.4356118
2017/6/24,-70.07504982,-70.58487037,-57.32509229,-145.358337
2017/6/25,-69.06917611,-69.94070926,-56.68343222,-144.3014286
2017/6/26,-68.83850814,-71.38503957,-54.79924027,-149.1540788
2017/6/27,-69.16673092,-74.04462037,-57.30517377,-149.388744
2017/6/28,-67.89573753,-74.77499505,-60.29783102,-149.9270128
2017/6/29,-68.5776062,-77.90700981,-63.95467604,-153.5878153
2017/6/30,-66.65141949,-81.0329874,-69.00052215,-152.0483362
2017/7/1,-77.38552145,-81.06155572,-72.21991404,-149.224824
2017/7/2,-77.64015162,-85.94871978,-74.93325381,-153.9568937
2017/7/3,-85.82899798,-88.1914379,-80.38401902,-153.4696049
2017/7/4,-81.13106915,-84.64393325,-70.49175851,-161.6461601
2017/7/5,-85.87480823,-77.97933037,-64.20186998,-155.2826799
2017/7/6,-70.2598966,-84.93706666,-58.95463242,-165.0068542
2017/7/7,-72.5093061,-75.56869508,-49.41280409,-155.3957986
2017/7/8,-72.59531912,-73.6162098,-47.37302148,-152.7600562
2017/7/9,-77.65022498,-61.01483065,-36.89067339,-149.0470815
2017/7/10,-63.76384634,-75.82965207,-42.00236662,-158.6936551
2017/7/11,-67.59497508,-68.3368389,-37.58344029,-152.9675531
2017/7/12,-64.18392864,-77.40283653,-45.30373261,-155.063834
2017/7/13,-78.80951564,-67.42776266,-46.77009029,-141.5751721
2017/7/14,-63.91119534,-64.52932843,-35.20308953,-147.3896978
2017/7/15,-57.51153809,-77.1845386,-50.23161951,-149.1894133
2017/7/16,-61.11372822,-58.81938868,-35.47091114,-141.1060118
2017/7/17,-57.53053378,-64.99255486,-40.67436049,-144.6800969
2017/7/18,-61.78999662,-54.38109331,-37.01027663,-134.3491854
2017/7/19,-53.49629668,-49.11408096,-25.58936894,-139.8808105
2017/7/20,-49.82153688,-52.76664722,-34.00146074,-142.4533195
2017/7/21,-50.56556219,-51.75394558,-38.49232422,-140.584734
2017/7/22,-45.43416181,-54.71850884,-44.71422202,-136.3376553
2017/7/23,-47.67920302,-50.04301821,-44.5989544,-132.5909654
2017/7/24,-41.48768802,-51.26745246,-45.32529483,-129.1664822
2017/7/25,-46.99805813,-45.24507615,-44.99125913,-128.3487228
2017/7/26,-42.48327147,-41.70264472,-40.30486628,-126.7875391
2017/7/27,-36.32025046,-39.82468373,-37.22262077,-125.3346742
2017/7/28,-33.87799235,-36.99744331,-33.97933262,-123.3722479
2017/7/29,-31.77046928,-36.03682605,-29.17703215,-125.9820017
2017/7/30,-30.49014766,-38.25144656,-33.09751896,-122.7470877
2017/7/31,-29.09775877,-35.79708492,-36.74626263,-123.4291159
2017/8/1,-29.71290781,-36.20369411,-36.03091337,-122.6836063
2017/8/2,-30.1313811,-37.62666623,-33.33087037,-122.235324
2017/8/3,-31.89173621,-40.25828473,-31.87564608,-121.1696885
2017/8/4,-31.98511993,-39.55603236,-28.26643272,-121.0517361
2017/8/5,-31.50600681,-38.50499147,-22.63488117,-122.5389665
2017/8/6,-28.67232283,-37.06467638,-16.74940651,-119.4504247
2017/8/7,-23.72360112,-35.57666218,-12.92414184,-117.3031259
2017/8/8,-20.39948714,-35.06835053,-9.86570586,-114.4186736
2017/8/9,-19.26331209,-34.15380458,-11.87050776,-115.7364709
2017/8/10,-21.53753364,-36.61594748,-20.11698714,-117.5457079
2017/8/11,-20.10097034,-35.54427772,-22.01394852,-116.2959003
2017/8/12,-19.70487494,-37.50526307,-22.88861425,-117.0233596
2017/8/13,-21.80870169,-39.46245625,-26.7172918,-116.3544669
2017/8/14,-26.25814109,-42.82977007,-31.63763835,-118.6041731
2017/8/15,-30.56554101,-46.78774674,-35.70100337,-119.7049164
2017/8/16,-33.97280383,-47.66835731,-38.39919487,-120.6122994
2017/8/17,-36.16097413,-48.18845151,-37.63383569,-121.2974854
2017/8/18,-37.75891262,-48.10079681,-38.2611539,-121.4118194
2017/8/19,-38.20442976,-47.10089027,-36.53298173,-123.8143762
2017/8/20,-37.65009054,-45.33593923,-34.91117449,-120.8722726
2017/8/21,-33.74901579,-41.17600244,-30.18567822,-117.1607494
2017/8/22,-34.06934197,-39.32982482,-25.94905047,-116.499017
2017/8/23,-33.74778733,-38.31421715,-22.59433394,-116.282575
2017/8/24,-32.52621254,-36.55003329,-19.71455566,-115.0097974
2017/8/25,-29.41343662,-34.43665892,-16.97120048,-116.2089168
2017/8/26,-28.74236528,-33.69203283,-18.09101585,-115.0624219
2017/8/27,-29.68886682,-34.5555368,-22.99006604,-115.697444
2017/8/28,-29.18713604,-33.83579252,-24.10943609,-115.1034024
2017/8/29,-26.69421554,-32.90919064,-22.33832614,-116.3239359
2017/8/30,-25.66300774,-31.15197523,-26.75579783,-115.0103881
2017/8/31,-26.93637939,-33.80249888,-38.7467395,-116.2116663
2017/9/1,-30.51922386,-36.68455858,-48.6379594,-118.2508492
2017/9/2,-33.37023209,-38.35985683,-54.00322365,-119.6082453
2017/9/3,-32.3845284,-40.47598289,-53.97323625,-120.1378203
2017/9/4,-36.46216296,-43.50010582,-59.06258658,-122.6913951
2017/9/5,-40.19725325,-44.98020364,-61.31546808,-123.6123739
2017/9/6,-40.34680494,-46.58112472,-61.3698355,-124.7516468
2017/9/7,-41.11908936,-48.57954824,-63.3769657,-126.4682588
2017/9/8,-41.62987109,-50.49381949,-66.87088112,-129.2372649
2017/9/9,-41.86224653,-49.44315848,-64.24201405,-128.6530612
2017/9/10,-38.70550066,-48.51053807,-59.94072892,-126.3460697
2017/9/11,-37.84048964,-48.67617019,-59.55981483,-124.9598743
2017/9/12,-40.68771458,-50.33044598,-63.68503527,-125.4530161
2017/9/13,-41.42210443,-50.79516948,-66.21625703,-126.5372835
2017/9/14,-42.45297439,-51.05702266,-69.85797851,-126.4962872
2017/9/15,-43.44641779,-49.86989779,-74.94504791,-127.20512
2017/9/16,-42.85380722,-48.46305029,-77.69543602,-126.7362061
2017/9/17,-42.38561097,-48.61776876,-79.07045183,-126.4685946
2017/9/18,-42.25737405,-48.60306306,-80.87473718,-126.4361759
2017/9/19,-40.94129942,-46.86682591,-77.33169459,-125.5817922
2017/9/20,-38.67869521,-45.86594819,-70.57190375,-122.9436207
2017/9/21,-41.21044563,-48.1119163,-71.36998721,-124.5343337
2017/9/22,-44.03427328,-50.04068939,-71.21769743,-125.4345205
2017/9/23,-44.31961747,-50.24379573,-69.19087011,-126.4361081
2017/9/24,-45.59427347,-51.08927872,-69.08017156,-126.6414137
2017/9/25,-47.54560769,-51.29921326,-64.73952925,-126.5224105
2017/9/26,-45.53110078,-50.23919152,-57.70651547,-127.5117393
2017/9/27,-42.92904619,-48.59998624,-50.91694903,-127.0536792
2017/9/28,-42.50940845,-49.11767431,-54.26277122,-125.1361908
2017/9/29,-45.1366019,-50.91910696,-59.37668671,-126.2874944
2017/9/30,-46.19106293,-52.85324157,-65.05798505,-125.4167776
2017/10/1,-52.11822597,-55.0025958,-66.9985576,-131.0805103
2017/10/2,-53.41884734,-55.64476762,-64.65357834,-133.9925135
2017/10/3,-53.70811551,-55.62896588,-66.87236045,-133.8708935
2017/10/4,-52.63524183,-55.92463369,-67.96345299,-131.5598869
2017/10/5,-55.32439227,-58.91612047,-76.90049497,-131.8556739
2017/10/6,-61.44163248,-62.25086199,-83.30921708,-136.0203159
2017/10/7,-66.1862399,-64.2658978,-87.3509702,-140.5669996
2017/10/8,-69.58237198,-65.43002623,-87.92371297,-143.8407864
2017/10/9,-71.62716886,-63.04609402,-83.47597765,-145.6636758
2017/10/10,-70.8874293,-59.19149969,-73.47659372,-146.098951
2017/10/11,-70.78590485,-54.94457326,-72.82622236,-144.8641415
2017/10/12,-70.57865624,-57.9759846,-82.20903685,-146.587996
2017/10/13,-70.46888702,-58.72857613,-84.33928964,-145.1780717
2017/10/14,-75.49480528,-62.28991786,-91.5860276,-148.7827635
2017/10/15,-79.98542313,-64.65663804,-97.61775935,-151.2271822
2017/10/16,-83.81530396,-62.60550052,-97.92892175,-152.83777
2017/10/17,-86.03653533,-56.80559681,-90.49812553,-150.2195747
2017/10/18,-86.53231657,-59.42469215,-91.42155362,-153.6992059
2017/10/19,-88.80566615,-62.02924527,-95.2966616,-155.5339804
2017/10/20,-91.59494983,-64.06260932,-98.79251109,-157.5617021
2017/10/21,-92.15056593,-63.28626627,-100.5226127,-159.6140625
2017/10/22,-92.3975942,-62.98277487,-101.1205835,-162.7003203
2017/10/23,-92.10998161,-62.06579688,-101.8975731,-163.5186409
2017/10/24,-88.95236987,-73.05664781,-114.5406995,-163.7762653
2017/10/25,-89.74513206,-76.81168098,-120.2707741,-162.7815811
2017/10/26,-99.43757914,-66.96750713,-117.7213105,-155.327182
2017/10/27,-98.84241297,-60.84866744,-110.9474035,-157.3255056
2017/10/28,-96.63747629,-51.29216759,-99.65537313,-160.8470713
2017/10/29,-97.44221211,-53.76453694,-105.1168122,-159.3738126
2017/10/30,-90.39893954,-57.55908828,-106.7462968,-163.1729301
2017/10/31,-98.85142574,-51.9811513,-108.3725123,-159.9556079
2017/11/1,-94.49012814,-57.69310186,-113.3045986,-165.2573551
2017/11/2,-90.86571369,-60.7775757,-115.5769718,-167.8905311
2017/11/3,-93.91860712,-64.21826735,-121.3655172,-164.7069669
2017/11/4,-92.47345436,-61.38820462,-116.8119781,-164.0562662
2017/11/5,-89.18620512,-62.4648464,-118.2150312,-165.4169335
2017/11/6,-86.23153618,-68.6107691,-126.8170934,-164.8900343
2017/11/7,-92.22665267,-74.40186194,-137.1915254,-160.4540678
2017/11/8,-95.03446441,-63.37730291,-125.1752789,-155.8476331
2017/11/9,-98.61765168,-64.64278664,-127.5142602,-153.4614274
2017/11/10,-101.1388411,-53.1235369,-114.2705689,-150.4092377
2017/11/11,-94.14976785,-47.12937315,-105.3748051,-152.7724862
2017/11/12,-84.14155166,-49.77482771,-104.1037889,-158.4228142
2017/11/13,-81.16363306,-60.91556402,-115.2355027,-159.5106714
2017/11/14,-87.6416235,-61.05559393,-116.8485547,-150.8149756
2017/11/15,-92.35104452,-58.36367439,-113.9280195,-150.0535754
2017/11/16,-92.71329675,-53.892001,-107.4511009,-151.9569238
2017/11/17,-87.94243396,-55.81694887,-105.6617048,-153.9543083
2017/11/18,-84.07630893,-57.22037575,-105.1024424,-150.33771
2017/11/19,-84.21126368,-59.82746397,-110.6121829,-147.9895365
2017/11/20,-85.33346426,-65.27363515,-118.9265872,-149.868791
2017/11/21,-91.05916728,-66.14941128,-122.4018301,-152.4949933
2017/11/22,-91.48447798,-67.12191146,-123.0098783,-154.1000613
2017/11/23,-93.11680457,-69.57957267,-127.0369919,-158.391185
2017/11/24,-94.76626944,-71.36447971,-131.8522535,-160.2037004
2017/11/25,-96.09404381,-73.76995597,-135.7203896,-164.4381679
2017/11/26,-94.57859439,-76.83503304,-138.897227,-164.3596647
2017/11/27,-94.16274943,-79.27072167,-141.7576687,-164.7876038
2017/11/28,-96.75292159,-82.56289424,-145.5369024,-163.7372368
2017/11/29,-96.67932072,-82.76779105,-145.1718536,-163.233316
2017/11/30,-91.6180337,-83.55773695,-145.1322397,-157.907128
2017/12/1,-92.95061898,-85.79953123,-147.0024114,-154.7300746
2017/12/2,-98.7049573,-87.06291695,-149.1689886,-157.8529166
2017/12/3,-101.2299221,-88.64911223,-150.6448356,-160.1837479
2017/12/4,-100.8734066,-89.64102928,-151.0058436,-160.4529608
2017/12/5,-100.3973737,-91.11569875,-153.3990836,-158.2419679
2017/12/6,-105.6528942,-91.51300018,-156.792257,-159.8640437
2017/12/7,-109.0243735,-92.93987039,-159.4492937,-160.4860912
2017/12/8,-110.7071227,-93.78129745,-162.2242643,-161.9473558
2017/12/9,-112.8810488,-94.09273101,-165.293879,-160.6055753
2017/12/10,-116.4925283,-93.23195693,-167.4086564,-162.4486583
2017/12/11,-117.5398045,-92.20325809,-168.3932522,-159.5275906
2017/12/12,-121.9847264,-89.60628241,-167.3042795,-161.7836662
2017/12/13,-118.4647726,-88.5334895,-166.1015606,-159.3917333
2017/12/14,-116.9355914,-86.79932881,-163.6800209,-156.662707
2017/12/16,-118.549736,-87.07230976,-159.8748683,-160.7028582
2017/12/17,-119.6179657,-87.77781138,-160.6263844,-161.4545969
2017/12/18,-120.1957791,-89.89888138,-163.6989288,-165.7032018
2017/12/19,-122.1494807,-90.93433037,-164.9095083,-168.2622666
2017/12/20,-123.3379617,-93.28836325,-168.381169,-169.1956972
2017/12/21,-125.4234161,-93.3453818,-168.9695284,-172.7119234
2017/12/22,-126.6654433,-92.8769881,-168.5200097,-173.4771125
2017/12/23,-125.5869937,-93.00958769,-168.6376812,-174.2736888
2017/12/24,-122.6315062,-91.84597365,-166.5567958,-171.9257505
2017/12/25,-121.9219265,-91.10226945,-166.6623499,-170.7168105
2017/12/26,-123.1917792,-91.36520178,-167.5438288,-171.5689143
2017/12/27,-122.9619434,-92.2097631,-168.3577153,-172.4546041
2017/12/28,-123.1832312,-92.1393701,-168.2949046,-171.9743634
2017/12/29,-120.351043,-91.91502403,-165.455297,-168.0538832
