Datetime,Strain1,Strain2,Strain3,Strain4
2019-03-25,,-120.9362374,-168.696609,-200.0115128
2019-03-26,,,-168.249343,
2019-03-27,-136.6449705,-119.4865771,-165.6492089,-203.6954242
2019-03-28,-133.4020225,-119.0685682,-161.5505912,
2019-03-29,-132.720049,,-157.3426497,-199.8377928
2019-03-30,-131.8609522,-117.5138102,-153.1712318,-200.7571019
2019-03-31,-130.0579041,,-153.3283596,-199.0609401
2019-04-01,-130.586079,,-155.9130763,-198.1839797
2019-04-02,-131.8204531,,,-200.7756852
2019-04-03,,-116.4814427,-155.5884809,-196.0075382
2019-04-04,-130.3623023,-116.6563454,,
2019-04-05,-129.2657171,-115.9673804,-153.903201,
2019-04-06,,,-150.6259813,
2019-04-07,-127.481579,-113.087587,-146.4454795,-197.9474816
2019-04-08,-124.1573021,-110.7803165,-141.8320071,-196.6337385
2019-04-09,-119.2802675,-106.8148072,-135.175349,-194.9456597
2019-04-10,-116.7297797,,-133.9212907,
2019-04-11,,-109.1007281,-140.2013372,-186.5513814
2019-04-12,,-110.7065936,-143.3891705,-190.778971
2019-04-13,,-110.7442197,-144.573188,-194.310672
2019-04-14,-122.4609136,,-141.8992909,
2019-04-15,,,,-193.8590254
2019-04-16,,-110.6726407,-143.2040837,-194.2528294
2019-04-17,-119.7967894,-106.6639323,-139.4434092,
2019-04-18,-117.531027,,-136.5826765,-194.7491426
2019-04-19,-113.0478039,-102.3752124,-131.0537012,
2019-04-20,-109.4423098,-100.4322162,,-189.5566777
2019-04-21,-108.415143,-99.74745073,-122.6448716,-188.9889011
2019-04-22,,-99.8245084,-120.6888114,-187.4441906
2019-04-23,-109.35676,-101.4070642,,-187.3154334
2019-04-24,-109.7673539,,,-188.1971001
2019-04-25,,,-113.7748409,-186.9337406
2019-04-26,,,-109.6163872,-185.8153529
2019-04-27,-106.2483357,-98.56953227,-111.1796952,
2019-04-28,-108.2834583,,,
2019-04-29,-106.8871586,,-119.1743977,-184.1546956
2019-04-30,-110.9723584,,,-186.0236438
2019-05-01,-114.5917248,,,
2019-05-02,-111.6227262,-102.4561468,-126.4123666,
2019-05-03,,-102.3648188,-130.4753898,
2019-05-04,,-99.60653217,-129.2054682,-191.5386204
2019-05-05,,-99.05892988,-127.7312248,-190.1514023
2019-05-06,-106.8669266,-97.18081921,-127.3444037,
2019-05-07,-105.6415103,-96.13937116,-128.8085043,-187.9796131
2019-05-08,-107.688269,-96.97048052,-132.8690822,-189.477799
2019-05-09,,-97.30245801,-136.4594417,-190.1195529
2019-05-10,-108.1759684,,-138.327458,-192.9670266
2019-05-11,-106.3781674,-97.65310757,-136.642946,-193.1676327
2019-05-12,,-96.18796907,-134.6760904,
2019-05-13,-100.004104,-93.87800522,,
2019-05-14,,-93.205634,-130.2090872,-187.9796052
2019-05-15,-101.3042075,-92.99557433,-126.5724289,-186.4242944
2019-05-16,-101.547317,,,-187.0767478
2019-05-17,-102.5903169,-94.92005677,,
2019-05-18,,-94.14511724,-112.6921496,
2019-05-19,-100.1756674,,,
2019-05-20,-103.4377435,-92.65821932,-107.2310481,
2019-05-21,-103.9766172,,-111.2768528,-188.3328119
2019-05-22,,-94.87701337,,-190.0769952
2019-05-23,,-93.84303815,-120.6968137,-194.1190844
2019-05-24,-101.6370978,-98.17071181,,-198.8384165
2019-05-25,-100.8661485,-94.46019241,-124.721544,-189.1157941
2019-05-26,,,,
2019-05-27,-104.1607045,-89.28186251,,-188.7941907
2019-05-28,-96.08868093,-86.35915235,,-192.0123265
2019-05-29,-95.14045478,-93.68118434,-115.787423,-195.1576321
2019-05-30,,-93.77849377,,-192.6798372
2019-05-31,,-92.67424424,-119.9972101,-191.2743583
2019-06-01,-98.81915032,,-119.1546612,-194.7141991
2019-06-02,-99.73783164,-92.66759079,,-191.8876544
2019-06-03,,,-112.0638438,-191.809764
2019-06-04,-91.27914298,-87.52320669,-106.8259236,-189.3489997
2019-06-05,,-88.91680598,-104.8915122,
2019-06-06,-86.31240368,-84.63690298,,
2019-06-07,-86.24597862,,-95.69366692,-180.850655
2019-06-08,-84.45480557,-78.19435448,-94.00672001,-179.1113459
2019-06-09,-82.87116406,,-87.76796832,-179.5408419
2019-06-10,-79.78812733,-74.57049463,,-177.2542137
2019-06-11,,-73.72880133,-78.77070907,-181.0182272
2019-06-12,-79.07983017,,,-180.5948142
2019-06-13,,-77.62000395,-91.36532404,-181.9994062
2019-06-14,-78.95451276,-80.41333833,-96.3866011,-179.2729942
2019-06-15,,,-100.9586626,
2019-06-16,-81.712864,,-100.8950132,-180.338136
2019-06-17,-80.17586536,-78.52372108,-101.5726514,-182.7731706
2019-06-18,-80.49335057,-81.42075904,,-179.7957711
2019-06-19,,-82.02951141,-98.52152117,-180.2796093
2019-06-20,,,-95.1210959,
2019-06-21,-85.31945667,,,-180.3052796
2019-06-22,,-83.23646318,,-183.5822483
2019-06-23,,-81.6475168,-86.65050341,-181.4605741
2019-06-24,-86.06758112,-84.74033505,-89.57298632,
2019-06-25,,,-92.43276739,
2019-06-26,-90.64519937,,-92.08230951,-182.6679531
2019-06-27,-85.82207401,-77.3161294,-82.8914261,-185.2058011
2019-06-28,-77.54101036,-78.45198012,-80.86953184,-186.7556435
2019-06-29,,-81.78183517,-77.36335259,
2019-06-30,-74.33497819,-86.79950501,-87.62856995,-180.8888473
2019-07-01,,-84.35749219,-85.04043992,-179.9432134
2019-07-02,-74.29262906,-85.07712792,,-179.243588
2019-07-03,-82.24142963,-86.87226771,-100.6501419,-168.4302386
2019-07-04,,-65.61251226,-75.82944525,
2019-07-05,-76.1264079,-69.47371273,,
2019-07-06,-74.07300189,,-77.3853565,-176.3667943
2019-07-07,-73.28606462,-66.86677201,-69.23829409,-173.8275291
2019-07-08,-74.63661195,,-73.33828767,-174.1073826
2019-07-09,,-66.12367989,-75.7244534,
2019-07-10,,-71.78577755,-84.12820575,-176.5677133
2019-07-11,-74.53564695,-73.00565003,,
2019-07-12,-74.6009218,,-88.62803548,-170.1014626
2019-07-13,-75.79220601,-70.38786864,-85.88699804,-178.8142075
2019-07-14,,,,-177.7202119
2019-07-15,-82.11506486,,-91.16851882,-179.2790136
2019-07-16,-84.1062046,-72.79123664,-90.87096157,
2019-07-17,-78.27093986,-71.29916073,-84.63316657,-181.337584
2019-07-18,-79.68760811,-64.98494802,-75.09081712,-176.9429937
2019-07-19,-75.76364766,-71.1898172,-75.10056885,-182.2235597
2019-07-20,,-68.34093516,,-179.1756037
2019-07-21,,,,-177.8822376
2019-07-22,,-67.83265486,-69.95387163,-176.2378818
2019-07-23,-63.34410968,-66.19006418,,
2019-07-24,,-65.32918103,-61.75734219,
2019-07-25,-59.421583,,-58.64224629,-175.6773565
2019-07-26,-56.487274,-65.91109762,-63.51598409,-169.9203527
2019-07-27,-56.80890059,-60.78707468,,-165.9411498
2019-07-28,-53.92067425,-59.00660705,,
2019-07-29,-53.75095273,-55.07368651,,-160.8374699
2019-07-30,-55.92228488,,-61.54692603,-162.9947361
2019-07-31,-57.31989078,-52.59520155,-63.93678232,-164.3911654
2019-08-01,,,-63.07314603,-164.1739884
2019-08-02,,,,
2019-08-03,-51.85494245,-45.13412475,-56.03588045,
2019-08-04,-51.03028086,-47.76701108,-64.46547808,-162.3839433
2019-08-05,-41.12127758,-50.93550951,-65.11154591,-162.1288763
2019-08-06,,-54.53220801,-74.77400803,-160.6503397
2019-08-07,,-49.94326318,-67.99057846,-161.0259301
2019-08-08,,-50.65372475,-67.96299012,-160.4829622
2019-08-09,-45.36030656,-50.36703122,-65.37442043,-161.2107921
2019-08-10,,-53.07490125,,
2019-08-11,-46.9226446,-46.37903869,,-158.0875886
2019-08-12,,,-69.9295508,-160.1269304
2019-08-13,-45.86859033,-50.92154668,,-160.952528
2019-08-14,-42.41757769,,,
2019-08-15,-46.56124124,-51.43471917,,
2019-08-16,,-48.28788621,-76.05801252,
2019-08-17,-42.97959367,,-76.43282062,-156.4272798
2019-08-18,,-45.81856846,-76.27514465,-155.6134405
2019-08-19,-40.1062337,-44.14189621,-75.59877294,-156.058273
2019-08-20,-35.61084824,,-78.27226721,-152.2106138
2019-08-21,-33.29761157,-43.72174551,-78.43343809,-150.2784396
2019-08-22,-36.87599908,-41.72433363,-76.66032958,-151.0946875
2019-08-23,-33.75126656,,,-150.0948451
2019-08-24,-34.32866344,-39.88838365,-73.94754254,-148.6309045
2019-08-25,-34.99874886,-38.50626922,,-148.543005
2019-08-26,-32.30912378,,-74.52924991,-147.3696466
2019-08-27,-31.53899838,-36.53099086,-70.98803358,
2019-08-28,,-36.2996976,-69.60284374,-147.6747511
2019-08-29,-29.07258725,,-69.60334373,
2019-08-30,-29.58592806,-38.90074501,-75.0800234,-148.8021573
2019-08-31,-30.26580565,-42.30276475,-84.42755291,
2019-09-01,-31.92188341,-43.32557526,-91.74359399,
2019-09-02,,,-93.47694721,
2019-09-03,,-46.02158267,-95.15899152,-149.2248111
2019-09-04,,,-96.76827556,-148.8303543
2019-09-05,,-44.36716783,,-148.5185619
2019-09-06,-35.78545176,-43.26704719,,-148.0263236
2019-09-07,-35.03769753,-41.99673123,,-149.2390152
2019-09-08,,-41.28586813,,
2019-09-09,-32.75583619,,-96.8955891,
2019-09-10,-32.44066654,,-97.26233833,-147.6326412
2019-09-11,-30.52120539,,-94.61619334,-146.1028163
2019-09-12,,-36.67941277,-91.70930414,-145.7282135
2019-09-13,-26.18587452,-34.03517102,-86.05518989,-144.4675477
2019-09-14,-19.37449241,-31.42268368,,
2019-09-15,-21.35857999,-32.25864578,-84.2448119,-139.2739404
2019-09-16,,-33.78921339,-86.16281112,-138.4650435
2019-09-17,-24.98607069,-35.68842817,-89.94791658,
2019-09-18,-27.60077892,,-93.09139327,
2019-09-19,,-39.84826725,,
2019-09-20,-37.2433027,,,-143.6896789
2019-09-21,,-47.63177689,-111.5179132,-149.1100965
2019-09-22,-45.78751361,-49.62844923,-118.1368795,-153.5523486
2019-09-23,-47.10769093,,,-155.2338926
2019-09-24,-48.98732647,,-125.6523417,-156.8824903
2019-09-25,-49.07581411,-50.74318381,,
2019-09-26,-49.09973335,,-128.1216094,-157.7536014
2019-09-27,-48.80349495,-50.5803251,-128.5761004,-158.6704234
2019-09-28,-50.31680198,-50.4376697,,
2019-09-29,,-50.30735878,,-157.5376506
2019-09-30,-49.74679581,-49.64391868,,-158.5274488
2019-10-01,-49.25485859,-47.9671754,-126.2553057,-159.5451232
2019-10-02,-47.30914839,-46.58654458,-125.9255666,-159.5878702
2019-10-03,-44.60761538,,,-156.135599
2019-10-04,,,,-153.3994483
2019-10-05,-40.79285362,,-113.9962956,-152.8538189
2019-10-06,-37.01282235,-42.5834325,-111.1606447,-143.9279344
2019-10-07,,,-114.8453345,
2019-10-08,,-49.15873847,-120.0310219,-148.2930357
2019-10-09,,-51.53611647,,
2019-10-10,,-53.62131849,-124.295201,-154.2195173
2019-10-11,-52.88226887,-54.39622095,-122.4966812,-154.8571827
2019-10-12,-53.06053501,-55.99794028,-121.1316226,-155.313036
2019-10-13,-54.91980632,,,-155.9487704
2019-10-14,-56.8369954,-58.98608811,-120.3347346,-157.1860441
2019-10-15,,-59.96187321,-122.2255446,
2019-10-16,-59.96187607,,,-159.5688431
2019-10-17,-58.85873349,-64.35855348,,-156.752979
2019-10-18,,,-133.9466095,-160.9675002
2019-10-19,-68.15540028,-69.2357093,-137.5448723,
2019-10-20,,-69.17463936,-137.1802421,-166.8083291
2019-10-21,-68.99616888,-68.9888012,-136.6937113,
2019-10-22,-68.51206601,-68.02682046,,-166.7775183
2019-10-23,-65.65522297,-67.79421717,,-163.6445747
2019-10-24,,-68.68444087,,
2019-10-25,-69.08296834,-68.68970533,-135.4607249,-164.5437099
2019-10-26,-67.51444247,-69.07889555,-137.3532157,-162.7775174
2019-10-27,-70.96592126,-71.63328388,-143.5685028,-164.6623591
2019-10-28,-72.4657859,-73.56832337,-146.9663397,
2019-10-29,-75.78343907,,,-168.4769311
2019-10-30,,-75.78715556,-149.1586991,-170.7351277
2019-10-31,,,-150.5782384,-172.4985251
2019-11-01,,-77.5495099,,
2019-11-02,-81.519339,-77.47874293,-152.2069502,-176.0975635
2019-11-03,-81.68750606,-77.48938044,-152.8427648,
2019-11-04,-81.36677893,-77.47964094,-153.8369914,-175.540699
2019-11-05,-80.42725311,-77.90014811,-153.9541206,-174.3414154
2019-11-06,-82.36820287,-78.59561534,,-174.5067098
2019-11-07,,,-155.5917271,-174.7645689
2019-11-08,-83.02194413,-78.98327656,-156.9223128,-175.957306
2019-11-09,-82.64107413,,-157.9992349,-176.294669
2019-11-10,-82.84036268,-79.76325859,,
2019-11-11,-83.54224944,-79.42789379,,-175.8411862
2019-11-14,-82.45309103,,-156.9914493,-174.0619101
2019-11-15,-84.83438342,,-160.7393847,
2019-11-16,-86.14873567,,-162.232423,-178.0332911
2019-11-17,,-79.61663398,-160.2172659,-176.9602523
2019-11-18,-79.42044997,,-155.7587851,-170.6781253
2019-11-19,-82.11187683,-80.82294888,-160.3309066,
2019-11-20,-87.90666351,,-164.8613455,
2019-11-21,-90.02372654,,,-177.2434751
2019-11-22,-89.8729128,,-167.8415731,-177.2943733
2019-11-23,-90.98144787,,,
2019-11-24,-89.89952783,-83.60376381,-164.5741893,-177.6871085
2019-11-25,-85.93727173,-83.15821828,,-172.1744795
2019-11-26,-85.10868924,-84.50703625,-164.6955138,-167.4058103
2019-11-27,-85.78566876,-88.95761863,,-170.9089011
2019-11-28,,-92.61173643,-171.0894862,-171.4235901
2019-11-29,,,-173.4877537,
2019-11-30,-102.195744,-95.75134257,-176.7306519,
2019-12-01,-98.8307716,-97.65894221,-177.2485158,
2019-12-02,,,-177.7286271,
2019-12-03,,,-180.0856867,
2019-12-04,,-100.2530197,-182.074019,-185.8169317
2019-12-05,-109.0329378,-100.5896125,,-186.5858451
2019-12-06,-110.2661325,,-185.3513629,-188.9758044
2019-12-07,,-102.0553134,-185.925736,-188.9925951
2019-12-08,-111.9967317,,,
2019-12-09,-113.4717078,,-187.7089441,-190.7415803
2019-12-10,-114.2058643,-102.866001,-186.5228671,-192.1237657
2019-12-11,-113.9058561,-103.4884549,-185.2616236,-190.4322543
2019-12-12,-114.9057422,-103.0852599,,-192.4968268
2019-12-13,-116.1534476,,-187.59917,
2019-12-14,-114.7120796,-103.4661489,,-193.1974254
2019-12-15,,-103.6766969,-186.9650547,-191.6608063
2019-12-16,,,-185.9086296,-190.5118728
2019-12-17,-111.044476,-102.8592888,-184.2278203,-189.0963825
2019-12-18,,,-184.5433038,-188.2563151
2019-12-19,-106.4159679,,,-182.759817
2019-12-20,-114.3155869,-106.211805,,-187.6133074
2019-12-21,-118.0713071,,,-190.8498151
2019-12-22,,-109.6908618,-188.6999902,
2019-12-23,-120.6513507,-109.3053824,-188.2203063,
2019-12-24,,-111.0035264,-189.2167407,-192.2422409
2019-12-25,-122.0048653,-111.0681163,-188.6868228,
2019-12-26,-120.4255368,-112.2781665,-187.4913447,-192.8583249
2019-12-27,,,-189.3549295,-193.6888862
2019-12-28,-125.2274233,-114.0804205,-192.632936,
2019-12-29,,-114.7146473,-193.4141422,
2019-12-30,-124.5455992,-115.8461529,-192.8013927,-196.4873959
2019-12-31,-126.9510138,-115.9634851,-192.3323184,-197.5913506
2020-01-01,-127.8382484,-116.9183001,,-197.8062605
2020-01-02,,,,-197.583867
2020-01-03,,-118.4081985,,
2020-01-04,,-118.3522071,-195.8061008,
2020-01-05,-130.9683891,-118.9518375,-194.8037312,-199.0706505
2020-01-06,-132.1763641,,,-200.1513725
2020-01-07,-131.4861285,-118.5599759,-191.2473297,
2020-01-08,-130.956219,-120.7641583,-193.4930236,-197.696293
2020-01-09,,,-196.4589965,-199.6663929
2020-01-10,-130.649655,,-197.6494803,-199.3406648
2020-01-11,-135.1022021,-126.4430472,-199.0783936,-201.8712462
2020-01-12,-138.4981712,-127.1852518,-199.7830859,
2020-01-13,-140.4907253,-128.8136882,-201.8950842,-204.6957121
2020-01-14,-143.1686487,-129.257431,-203.8467274,-209.2771826
2020-01-15,-143.8272254,-129.8401394,-204.8910325,
2020-01-16,-139.4212513,,-205.1729953,-205.1681096
2020-01-17,-143.6944433,-132.594124,,-207.5243917
2020-01-18,-146.6491998,-133.369807,-208.3716631,-211.1632453
2020-01-19,-149.2397758,-134.3555117,-210.2739471,-212.8587767
2020-01-20,-150.0458386,,-210.3463164,
2020-01-21,,-134.8639141,-210.8613451,-217.4216231
2020-01-22,-148.0096083,-134.4953286,-208.8507401,-213.6737576
2020-01-23,,-133.7768015,-206.3580502,
2020-01-24,-146.0435533,-134.1310914,-205.5668909,-211.6788818
2020-01-25,,-133.560926,-203.5074025,-211.4603476
2020-01-26,,,-203.4811816,-213.301205
2020-01-27,,,-205.6760313,-215.9395314
2020-01-28,-148.6997375,-135.9692446,-207.9721531,
2020-01-29,-150.361427,-137.4258216,,-218.2227616
2020-01-30,-151.1517989,,,
2020-01-31,-150.7044626,-137.3737613,,
2020-02-01,,-137.5287389,-211.9299217,-218.1899587
2020-02-02,,,-212.4750843,-218.190818
2020-02-03,,-136.1165328,,
2020-02-04,-147.8840497,-135.3029677,-208.2108084,
2020-02-05,-147.1095906,-134.6332547,-207.3954278,-215.1916192
2020-02-06,-147.8620015,-134.0749875,-206.6096943,-215.5629047
2020-02-07,-146.4095813,-133.3839645,,-214.7164833
2020-02-08,,,,-213.9525884
2020-02-09,-144.4681085,-133.089653,-206.3775421,-214.5573801
2020-02-10,-145.7722166,-133.9965131,,
2020-02-11,,-134.1178857,,
2020-02-12,-146.1050129,-133.3208317,-204.4809256,-213.9493881
2020-02-13,,-132.7639212,-202.0608841,
2020-02-14,-145.7372135,,-199.4296251,
2020-02-15,-143.3851749,,-195.7723182,
2020-02-16,-142.4834282,-131.9784141,-198.2143604,
2020-02-17,,,,-215.0236918
2020-02-18,-143.9652127,-133.9094664,,-216.1981185
2020-02-19,-145.8990716,-134.298119,,-217.2778474
2020-02-20,-145.0758953,-135.0694774,-208.1940957,
2020-02-21,,-134.5444678,-208.3628976,-217.089323
2020-02-22,-144.3446938,-134.3715044,-207.0461297,
2020-02-23,-143.6400348,,,-215.8056936
2020-02-24,-144.6855696,-133.2745669,-204.696191,-214.9334054
2020-02-25,-143.7221853,-132.2349909,-201.7798782,
2020-02-26,-141.4592614,-131.0186413,-197.2509362,-211.801259
2020-02-27,-139.9445602,,-194.341755,
2020-02-28,-139.3007907,-128.6805525,-192.6922122,-210.1257361
2020-02-29,-136.8448014,-128.483801,-192.8835922,-209.8761079
2020-03-01,-138.1061536,-129.1151213,,-210.3560949
2020-03-02,,-128.7506754,-193.7633065,-210.2729235
2020-03-03,-138.3283002,-129.3575483,-195.4041629,
2020-03-04,-138.446423,-130.421883,,
2020-03-05,-139.7861157,,,-212.427135
2020-03-06,-140.8793177,,-199.1049796,-212.7993065
2020-03-07,-141.7878106,-131.7970073,-198.3188019,-213.1102377
2020-03-08,-141.8394325,-131.18707,-196.6292674,-212.2947384
2020-03-09,-141.7047281,,-193.8644969,
2020-03-10,-141.2784743,-130.7842209,-192.1630788,
2020-03-11,-140.9595367,,-192.4513313,-212.995168
2020-03-12,-141.6423591,-130.2042531,-192.9823102,-213.1673627
2020-03-13,,,-192.2110668,-212.4749964
2020-03-14,,,,-212.1358776
2020-03-15,-140.6887928,,-192.520084,-213.0767097
2020-03-16,-142.0353389,-131.3704239,-194.0198524,
2020-03-17,-141.7240868,,-193.8337555,-212.8984486
2020-03-18,,,-192.6739493,-212.6532163
2020-03-19,-140.1839014,-128.8133989,,-211.5218899
2020-03-20,,-128.0646361,-189.7720067,-211.6699229
2020-03-21,-139.1641348,,-188.5482496,-210.9148947
2020-03-22,-138.9545701,-127.7534405,,-211.2252963
2020-03-23,-138.5349811,-127.4923295,-183.2157638,
2020-03-24,-137.6588791,-126.3121493,-180.8089605,-209.5812843
2020-03-25,-136.9476202,-125.2509213,-177.7723306,
2020-03-26,,-123.796959,-173.7824894,-207.65302
2020-03-27,-133.1963581,,,
2020-03-28,,-122.9261835,-173.1175398,-207.9343655
2020-03-29,-133.5723307,-123.9362032,,
2020-03-30,-135.775354,-125.7764299,-179.5580715,-207.6918543
2020-03-31,-138.4460624,-127.6044616,-182.8994236,
2020-04-01,,-129.8032233,-186.0720591,-213.6554737
2020-04-02,-144.6140965,-132.245867,-187.2470135,-216.5086951
2020-04-03,,,-185.924467,
2020-04-04,-145.4426079,-132.0935777,,-218.0255405
2020-04-05,-145.6690903,-131.4717684,-185.8349277,
2020-04-06,,-130.9684117,-185.6885923,-218.9206917
2020-04-07,-145.77467,-131.0529194,-186.9900171,-220.5311796
2020-04-08,,-130.9200133,-186.0696695,-221.0879142
2020-04-09,-143.7004585,,-184.5834491,-221.3645864
2020-04-10,-139.8805097,,-181.3602287,-219.8239986
2020-04-11,-137.0613333,,,
2020-04-12,,-127.0491354,,
2020-04-13,,-126.7003506,-182.1332135,-216.4097785
2020-04-14,,-126.9678091,-182.0876571,-218.0441513
2020-04-15,-137.4578886,-126.4637749,-182.1317907,-218.0036051
2020-04-16,-136.6407026,-123.3555886,-179.3063113,-218.1174725
2020-04-17,-131.1727585,-122.1823995,-173.2270493,
2020-04-18,-129.6498754,,-172.1962683,-212.7428009
2020-04-19,-126.3898474,-117.7099855,-168.1248993,
2020-04-20,,,,-208.638375
2020-04-21,,,-162.9007113,-205.6932952
2020-04-22,-127.4777053,,-162.2098499,-205.9397106
2020-04-23,,-118.5424563,,-207.3476767
2020-04-24,-127.6424582,-117.6850231,,-207.8586919
2020-04-25,-127.1133757,,-162.4790131,
2020-04-26,-125.6567198,,-161.6678429,-207.3319754
2020-04-27,-123.2072341,,-157.1245297,-207.439877
2020-04-28,,-112.0289876,,-204.663908
2020-04-29,,-110.7620844,-155.074676,-204.9310134
2020-04-30,-113.9748344,-108.4977147,-151.65875,-202.0454613
2020-05-01,,-105.5425774,-143.2934994,-197.6617707
2020-05-02,-108.5315332,-103.4667164,-135.4267695,-195.4389663
2020-05-03,-104.2082067,,,-192.6776548
2020-05-04,,-98.30499579,-120.6432144,-190.9433865
2020-05-05,-97.33603882,-95.53060852,-111.3017037,-188.2131378
2020-05-06,,-94.30225372,-107.6144939,-185.9155119
2020-05-07,,-93.91241056,-105.3651392,
2020-05-08,-94.30592904,-93.03279128,-100.474568,-184.4797596
2020-05-09,-94.1429753,-93.01151084,,-183.7621548
2020-05-10,-95.74400951,-92.93549575,-99.84282978,-184.2770336
2020-05-11,,-95.51238961,,-185.6543792
2020-05-12,-98.07585308,-95.58077878,-106.82083,-188.6951494
2020-05-13,-97.43700043,,,-190.2335437
2020-05-14,-95.77162377,-94.55233553,,-189.3165955
2020-05-15,-94.19858168,-94.30383223,-109.4191345,
2020-05-16,-95.3470445,-94.85510398,-106.5989343,-187.5887167
2020-05-17,-94.43211658,,-102.1512907,-185.96083
2020-05-18,-93.7663011,-93.87596685,-99.55870507,-185.8071695
2020-05-19,-95.19297045,-93.24709328,-105.3073394,-188.1910066
2020-05-20,,-92.43643669,,-189.7829089
2020-05-21,-90.22167985,-90.47639751,,-186.7205296
2020-05-22,,-90.16682409,,-186.4424459
2020-05-23,-88.47117682,-89.53174664,,
2020-05-24,-84.55960675,-86.96441379,-104.3205654,-181.9607668
2020-05-25,-84.32143106,,-104.7204583,
2020-05-26,-84.23663875,-86.74828687,-102.0362962,
2020-05-27,-85.03943226,-86.49368752,-101.795768,
2020-05-28,-84.18604647,-85.31007371,-100.2458955,-181.7027119
2020-05-29,-82.5185555,,,
2020-05-30,,,-92.49205041,
2020-05-31,,,,-178.5952195
2020-06-01,-84.14948586,-85.45147056,-90.7576883,
2020-06-02,-83.05809956,-84.293337,-86.90864178,-182.4293581
